지표연도,학교명,설립구분,지역,학부 정원내 재학생수,학부 정원내외 재학생수,학부 및 대학원 재학생수,학부 및 대학원 재학생수,학부 및 대학원 재학생수,전임교원수(명),교원법정정원(명),전임교원 확보율,시설면적(㎡),기준면적(㎡),교사 확보율,정원내 입학자수(명),정원내 모집인원(명),정원내 신입생 충원율,정원내 재학생수(명),학생정원-학생모집정지인원(명),정원내 재학생 충원율,총교육비(천원),등록금(천원),교육비 환원율,장학금(천원),등록금(천원),장학금 비율,등록금(천원),운영수입(세입총액)(천원),[1.2.1] 세입 중 등록금 비율,기부금(천원),운영수입(세입총액)(천원),[1.2.1] 세입 중 기부금 비율,법인전입금(천원),운영수입(천원),[1.2.1] 세입 중 법인전입금 비율(사립대),강사료 계(원),강의시간수 계(시간),[3.1.2] 시간강사 강의료,교내연구비(천원),전임교원수(명),[3.1.3] 전임교원 1인당 교내연구비,학부 및 대학원 재학생수,직원수(명),[3.2.1] 직원 1인당 학생수,수용인원(명),재학생수(명),[4.1.2] 기숙사 수용률,자료구입비(원),학생수(명),[4.1.3] 재학생 1인당 연간 자료구입비(결산),도서관직원수(명),학부 및 대학원 재학생수,"[4.1.3] 재학생 1,000명당 도서관 직원수",등재(후보)지 논문 건수(건),전임교원수(명),[5.1.1] 전임교원 1인당 등재(후보)지 논문 실적,SCI급 논문 건수(건),전임교원수(명),[5.1.1] 전임교원 1인당 SCI급 논문 실적,저역서수(건),전임교원수(명),[5.1.1] 전임교원 1인당 저역서 실적,교외연구비(천원),전임교원수(명),[5.1.1] 전임교원 1인당 교외연구비,[5.1.1] 연구성과 기준값 대비 실적,취업자(명),졸업자(명),[5.1.2] 졸업생의 취업률
2019,전주대학교,사립,전북,9588,10874,11887,11887,11887,376,545,68.99082,188680,162474,116.12934,2508,2517,99.64243,9588,10141,94.54688,128977082.4,77240791.18,166.98052,13694370.72,70233110.65,19.49845,77240791.18,128945641.3,59.90182,1610427.915,128945641.3,1.24892,750000,128945641.3,0.58164,431354000,7842.8,55000,938149,376,2495.07712,11887,287,41.41811,1971,11235,17.54339,707988231,12245,57818.55704,12.7,11887,1.06839,262.8218,376,0.69899,57.6057,376,0.1532,44.8263,376,0.11921,12911488,376,34339.06382,10.19829,1370,2229,61.46253
2019,제주국제대학교,사립,제주,1157,1191,1385,1385,1385,64,155,41.29032,40946,37136,110.25958,262,630,41.5873,1157,2899,39.91031,14626696.21,9273067.104,157.73309,1802548.394,8119820.424,22.19936,9273067.104,13944203.24,66.50123,168346.79,13944203.24,1.20728,0,13944203.24,0,248883000,9338,26652.70935,0,64,0,1385,44,31.47727,150,1218,12.31527,8102520,1587,5105.55765,1.8,1385,1.29963,32.8929,64,0.51395,2,64,0.03125,4.975,64,0.07773,628300,64,9817.1875,4.18564,159,238,66.80672
2019,제주대학교,국립,제주,9160,10163,12015,12015,12015,471,556,84.71223,263738,149730,176.14238,2119,2128,99.57706,9160,8528,107.41088,184143303.8,46358598,397.21499,6937673.402,35287777.93,19.66027,46358598,177587150.8,26.1047,2898981.263,177587150.8,1.63242,,,,2188537500,30481,71800.05577,1747426,635,2751.85196,12015,447,26.87919,3062,11263,27.18636,1530273750,12189,125545.4713,25.4,12015,2.11402,370.1033,635,0.58283,236.0549,635,0.37174,62.3034,635,0.09811,49313668,635,77659.31968,18.26763,1051,1765,59.54674
2019,조선대학교,사립,광주,17532,19089,20941,20941,20941,665,947,70.22175,395736,322072,122.8719,4344,4365,99.5189,17532,17981,97.50291,256995266,152103280.7,168.96102,24054777.43,128339175.4,18.74312,152103280.7,226687651,67.09817,4547834.85,226687651,2.00621,900000,226687651,0.39702,1519607640,21280.5,71408.45562,4423238,809,5467.5377,20941,393,53.28498,2441,20286,12.03292,1845041650,21414,86160.53282,16.4,20941,0.78315,507.629,809,0.62747,244.2537,809,0.30192,61.3703,809,0.07585,48571925,809,60039.46229,14.91885,2336,4032,57.9365
2019,중부대학교,사립,충남,7398,8061,9606,9606,9606,286,410,69.75609,162432,127480,127.41763,1945,1945,100,7398,7823,94.5673,78743888.66,61412901.39,128.22043,11038155.87,53940349.39,20.46363,61412901.39,88214050.25,69.61804,395400.273,88214050.25,0.44822,475398.353,88214050.25,0.53891,57813750,1087.5,53162.06896,594860,286,2079.93006,9606,168,57.17857,2012,8195,24.55155,499283996,9523,52429.27606,10,9606,1.04101,173.8277,286,0.60778,43.2273,286,0.15114,20.2595,286,0.07083,3950711,286,13813.67482,7.15275,923,1461,63.1759
2019,중앙대학교,사립,서울,19047,23567,28981,28981,28981,994,1401,70.94932,482888,342327,141.06044,4319,4344,99.42449,19047,18001,105.81078,434089143.8,253134291.1,171.48571,36185951.69,182491914.5,19.82879,253134291.1,382037501.4,66.25901,7917275.977,382037501.4,2.07238,8248559.8,382037501.4,2.15909,2777474384,53497,51918.32035,10178315,1094,9303.76142,28981,632,45.85601,4721,26918,17.53845,3503962469,29014,120767.9902,33.6,28981,1.15938,651.4392,1094,0.59546,639.9467,1094,0.58496,59.2585,1094,0.05416,105564494,1094,96494.05301,23.82375,2969,4475,66.34636
2019,중앙승가대학교,사립,경기,141,143,219,219,219,17,25,68,34017,6840,497.32456,36,122,29.50819,141,482,29.25311,4815076.321,704223.67,683.74247,133502,270738.67,49.31028,704223.67,4992980.946,14.10427,1969034.329,4992980.946,39.43604,1896600,4992980.946,37.98532,35456000,1072,33074.62686,0,17,0,219,37,5.91891,352,219,160.73059,27223160,227,119925.815,2.6,219,11.87214,17,17,1,0,17,0,1,17,0.05882,0,17,0,3.69747,9,41,21.95121
2019,중원대학교,사립,충북,3727,3988,4119,4119,4119,147,199,73.86934,114614,68532,167.24158,963,974,98.87063,3727,4024,92.61928,42111028.8,26887201.94,156.62109,8054857.03,26087116.94,30.87676,26887201.94,45324335.76,59.32177,112646.29,45324335.76,0.24853,4756006.83,45324335.76,10.49327,143130000,2505,57137.72455,48500,147,329.93197,4119,174,23.67241,2319,4119,56.30007,213797428,4142,51616.95509,5.2,4119,1.26244,123.1525,147,0.83777,39.8447,147,0.27105,15.5344,147,0.10567,2274531,147,15473,10.87164,358,514,69.6498
2019,차의과학대학교,사립,경기,2030,2212,3340,3340,3340,167,155,107.74193,40519,38496,105.25509,474,475,99.78947,2030,2088,97.22222,98622152.96,28579839.09,345.07595,3141060.185,15898104.35,19.75745,28579839.09,83046681.45,34.41418,1011413.789,83046681.45,1.21788,13824333.93,83046681.45,16.64646,115560000,2030,56926.10837,728779,438,1663.87899,3340,105,31.80952,684,2776,24.63976,227260158,3395,66939.66362,4.4,3340,1.31736,43.1733,438,0.09856,124.5888,438,0.28444,10.1583,438,0.02319,17405585,438,39738.77853,10.27581,250,337,74.18397
2019,창신대학교,사립,경남,1856,1982,2163,2163,2163,84,104,80.76923,63380,31070,203.99098,500,500,100,1856,2012,92.24652,18334574.72,12582335.33,145.71678,2434328.7,11582846.66,21.01667,12582335.33,19692462.65,63.89416,139225,19692462.65,0.70699,1000000,19692462.65,5.07808,312480000,5160,60558.13953,115000,84,1369.04761,2163,46,47.02173,900,2012,44.73161,121840749,1987,61318.94765,2.6,2163,1.20203,51.9453,84,0.61839,11.4848,84,0.13672,11.5333,84,0.1373,1109975,84,13213.98809,7.78416,229,306,74.8366
2019,창원대학교,국립,경남,7239,8022,9260,9260,9260,323,451,71.61862,202962,126282,160.72124,1752,1761,99.48892,7239,7066,102.44834,120536557.7,34797845.83,346.39086,6282359.64,29046377.55,21.62871,34797845.83,109994029.2,31.63612,1011970.397,109994029.2,0.92002,,,,1470816900,20625,71312.33454,1258954,325,3873.70461,9260,319,29.02821,2255,8468,26.62966,863154120,9479,91059.6181,13.6,9260,1.46868,239.5389,325,0.73704,57.9847,325,0.17841,39.7495,325,0.1223,16468501,325,50672.31076,12.48858,1143,1971,57.99086
2019,청운대학교,사립,충남,5186,6542,6742,6742,6742,188,308,61.03896,118761,80820,146.94506,1300,1306,99.54058,5186,5365,96.66356,59008921.84,45128991.98,130.75612,9364274.631,43910398.82,21.32587,45128991.98,65434736.5,68.96794,435871.58,65434736.5,0.66611,146500,65434736.5,0.22388,950820000,18211.5,52209.86739,253500,188,1348.40425,6742,129,52.26356,1272,6542,19.44359,435219663,6835,63675.15186,8.8,6742,1.30525,103.4405,188,0.55021,28.4802,188,0.15149,22.7922,188,0.12123,6350958,188,33781.69148,9.71195,1069,1524,70.14435
2019,청주대학교,사립,충북,9812,10696,11288,11288,11288,388,541,71.71903,211267,176337,119.80866,2629,2649,99.24499,9812,10781,91.01196,116737287.9,85172281.75,137.06018,17732886.64,80937841.48,21.90926,85172281.75,116179472.9,73.31095,1156351.924,116179472.9,0.99531,210000,116179472.9,0.18075,542914000,8777,61856.44297,2477014,388,6384.0567,11288,212,53.24528,2351,11052,21.27216,974946998,11378,85687.02742,13,11288,1.15166,274.2416,388,0.7068,95.7726,388,0.24683,22.7108,388,0.05853,8462755,388,21811.22422,9.97349,1731,2698,64.15863
2019,초당대학교,사립,전남,2752,3120,3279,3279,3279,116,154,75.32467,80572,49890,161.49929,751,754,99.60212,2752,3104,88.65979,30855204.51,20226642.38,152.54733,4034936.791,19018936.72,21.21536,20226642.38,35998156.97,56.18799,471050.564,35998156.97,1.30854,383940,35998156.97,1.06655,83445000,1515,55079.20792,259371,116,2235.95689,3279,74,44.31081,1364,3110,43.85852,202930854,3443,58940.12605,3.5,3279,1.06739,61.6,116,0.53103,4.5008,116,0.0388,9.9278,116,0.08558,1216589,116,10487.8362,4.56466,496,645,76.89922
2019,총신대학교,사립,서울,1439,1746,3825,3825,3825,110,177,62.14689,68583,36756,186.58994,361,361,100,1439,1440,99.93055,33149808.61,25959144.63,127.69992,2147542.4,11049756.51,19.4352,25959144.63,39054191.36,66.46954,2197591.712,39054191.36,5.62703,0,39054191.36,0,444442500,8220,54068.43065,75500,110,686.36363,3825,111,34.45945,1635,3096,52.81007,341266576,3958,86221.97473,5,3825,1.30718,63.6312,110,0.57846,0.75,110,0.00681,18.2,110,0.16545,243803,110,2216.3909,5.12459,219,356,61.51685
2019,추계예술대학교,사립,서울,1125,1176,1325,1325,1325,48,69,69.56521,32737,19933,164.23518,267,269,99.2565,1125,1118,100.62611,17133143.42,11035407.51,155.2561,1503609,9758995.19,15.40741,11035407.51,18762037.56,58.81774,751126.84,18762037.56,4.00343,100000,18762037.56,0.53299,469076800,10013,46846.77918,42706,48,889.70833,1325,38,34.86842,94,1246,7.54414,119351100,1315,90761.29277,2.8,1325,2.1132,7.05,48,0.14687,0,48,0,3,48,0.0625,38656,48,805.33333,1.71516,163,327,49.84709
2019,충남대학교,국립,대전,16156,17890,22773,22773,22773,745,1096,67.97445,465340,305414,152.36367,3422,3433,99.67958,16156,14225,113.57469,365451203.3,95852491.74,381.26416,15668817.85,67518349.49,23.20675,95852491.74,290461449.9,33.00007,6830661.318,290461449.9,2.35165,,,,3042740250,40093,75892.05721,4568017,981,4656.49031,22773,768,29.65234,4975,22054,22.55826,3776351997,23125,163301.708,32.1,22773,1.40956,550.2965,981,0.56095,540.0926,981,0.55055,56.6071,981,0.0577,105910346,981,107961.6167,24.23428,2116,3450,61.33333
2019,충북대학교,국립,충북,11946,13613,16858,16858,16858,603,821,73.44701,390473,230342,169.5188,2730,2741,99.59868,11946,11438,104.44133,264406032.6,72152770.44,366.45305,13376605.03,56015813.56,23.88005,72152770.44,219302132.6,32.90108,2917785.982,219302132.6,1.33048,,,,2234640250,30702,72784.843,1645900,748,2200.40106,16858,535,31.51028,4121,16071,25.64246,1832579150,17378,105453.9734,25,16858,1.48297,476.9301,748,0.6376,363.569,748,0.48605,63.7286,748,0.08519,73146670,748,97789.66577,22.53892,1626,2826,57.53715
2019,침례신학대학교,사립,대전,1291,1345,2071,2071,2071,49,116,42.24137,44079,29952,147.16546,302,360,83.88888,1291,1440,89.65277,16314199.7,12947549.76,126.00221,1022955.479,8428971.06,12.13618,12947549.76,21748770.26,59.53233,675831.079,21748770.26,3.10744,136275.676,21748770.26,0.62659,80160000,1995,40180.45112,118145,49,2411.12244,2071,65,31.86153,643,2069,31.07781,135012495,2212,61036.39014,6.1,2071,2.94543,15.0221,49,0.30657,0,49,0,4,49,0.08163,145745,49,2974.38775,3.52929,115,206,55.82524
2019,칼빈대학교,사립,경기,293,504,1225,1225,1225,23,43,53.48837,11359,7924,143.34931,91,95,95.78947,293,376,77.92553,7695526.476,7280358,105.70258,728412.12,3326763,21.89552,7280358,9205559.039,79.08653,507856.64,9205559.039,5.51684,10300,9205559.039,0.11188,142275000,3585,39686.19246,0,23,0,1225,29,42.24137,0,1208,0,39938227,1106,36110.51265,2,1225,1.63265,2,23,0.08695,0,23,0,3.5833,23,0.15579,0,23,0,2.47409,50,66,75.75757
2019,케이씨대학교,사립,서울,1227,1389,1520,1520,1520,46,64,71.875,17172,15884,108.10878,280,281,99.64412,1227,1174,104.51448,12369064.38,9173999.355,134.82739,1626701.24,7884661.75,20.63121,9173999.355,13769731.47,66.62438,277883.089,13769731.47,2.01807,57396.156,13769731.47,0.41682,199089000,3738,53260.83467,14293,46,310.71739,1520,43,35.34883,126,1340,9.40298,92599997,1582,58533.5,2,1520,1.31578,14.4168,46,0.3134,2.396,46,0.05208,3.6667,46,0.07971,103370,46,2247.17391,3.15776,150,220,68.18181
2019,평택대학교,사립,경기,3164,3658,4203,4203,4203,150,202,74.25742,77523,54924,141.14594,846,853,99.17936,3164,3489,90.68501,42523746.81,31685416.18,134.20605,5184363.225,26906430.67,19.26811,31685416.18,47831403.64,66.24396,566693.78,47831403.64,1.18477,470000,47831403.64,0.98261,297330000,5610,53000,164000,150,1093.33333,4203,93,45.19354,1153,3835,30.06518,289998585,4286,67661.82571,4.3,4203,1.02307,110.0913,150,0.73394,9.6913,150,0.0646,9.9274,150,0.06618,2958496,150,19723.30666,6.30694,506,820,61.70731
2019,포항공과대학교,사립,경북,1393,1432,3176,3176,3176,282,252,111.90476,322690,59388,543.35892,308,320,96.25,1393,1280,108.82812,297109454.6,22647909.67,1311.86259,4432828.713,7515655,58.98126,22647909.67,131124826.7,17.27202,2101460.04,131124826.7,1.60264,57276290,131124826.7,43.68073,6240000,96,65000,8900176,282,31560.9078,3176,315,10.08253,3538,3176,111.39798,3741711251,3195,1171114.633,7.8,3176,2.45591,15.5892,282,0.05528,353.8858,282,1.25491,6.7262,282,0.02385,136471854,282,483942.7447,73.99124,61,96,63.54166
2019,한경대학교,국립,경기,4808,5301,5773,5773,5773,197,286,68.88111,125672,79407,158.26312,1200,1210,99.17355,4808,4836,99.421,53647879.61,22225539.83,241.37942,4249493.99,20448906.63,20.78103,22225539.83,74028646.33,30.02289,112621.092,74028646.33,0.15213,,,,1289019060,18625.2,69208.33387,298000,197,1512.69035,5773,144,40.09027,1354,5400,25.07407,434324596,6428,67567.60983,6.6,5773,1.14325,86.2307,197,0.43771,67.2672,197,0.34145,7.3028,197,0.03707,7587049,197,38512.93908,12.46064,751,1119,67.11349
2019,한국교통대학교,국립,충북,7559,8230,8813,8813,8813,332,431,77.03016,202888,136066,149.10999,1913,1917,99.79134,7559,7716,97.96526,117972498.6,35679711.46,330.64308,6640959.24,32946043.82,20.15707,35679711.46,108749924,32.80895,746956.92,108749924,0.68685,,,,1501034100,21162,70930.6351,3155992,332,9506,8813,306,28.80065,2194,8464,25.92155,894710831,8962,99833.83519,11,8813,1.24815,199.2042,332,0.60001,102.8815,332,0.30988,30.4107,332,0.09159,24128800,332,72677.10843,16.48826,1180,1852,63.7149
2019,한국국제대학교,사립,경남,2063,2210,2210,2210,2210,101,142,71.12676,79982,42548,187.98063,283,664,42.62048,2063,3043,67.79493,20801781.36,17012890.8,122.2707,2606015.92,16977040.8,15.35023,17012890.8,25327725.73,67.17101,167393.02,25327725.73,0.6609,0,25327725.73,0,143460000,3608,39761.64079,75500,101,747.52475,2210,58,38.10344,1793,2202,81.42597,0,2905,0,4.4,2210,1.99095,52.4694,101,0.51949,1.654,101,0.01637,13.7206,101,0.13584,774412,101,7667.44554,4.51923,524,778,67.35218
2019,한국기술교육대학교,사립,충남,3777,4432,4857,4857,4857,188,221,85.06787,163990,69784,234.99656,837,837,100,3777,3354,112.6118,180021951,20468653.62,879.50069,6179068.773,17995730.76,34.3363,20468653.62,178667008.7,11.45631,548047.79,178667008.7,0.30674,104459621.8,178667008.7,58.46609,748230000,9690,77216.71826,2242475,188,11928.05851,4857,442,10.98868,3022,4349,69.48723,991898277,4870,203675.2109,5.5,4857,1.13238,90.33,188,0.48047,50.0962,188,0.26646,21.2539,188,0.11305,27972197,188,148788.2819,23.19604,703,865,81.27167
2019,한국산업기술대학교,사립,경기,5581,6879,7288,7288,7288,274,324,84.5679,136738,110228,124.05015,1376,1385,99.35018,5581,5520,101.10507,106164852.8,58501216.17,181.4746,11745136.5,54913614.14,21.38838,58501216.17,90182334.36,64.86992,985649.384,90182334.36,1.09295,1473539,90182334.36,1.63395,429375000,8025,53504.67289,288925,274,1054.4708,7288,149,48.91275,2336,6265,37.28651,612856820,7385,82986.70548,7.4,7288,1.01536,50.2946,274,0.18355,43.0689,274,0.15718,6.4,274,0.02335,17826419,274,65059.92335,10.50783,1175,1615,72.75541
2019,한국성서대학교,사립,서울,967,1088,1280,1280,1280,43,60,71.66666,22571,13376,168.74252,224,222,100.9009,967,926,104.42764,12377343.5,8477861.5,145.99605,1547984,7033139,22.00985,8477861.5,14909329.82,56.86279,346251.14,14909329.82,2.32237,477933.91,14909329.82,3.2056,117920000,2144,55000,86460,43,2010.69767,1280,62,20.64516,172,1126,15.27531,100682858,1291,77988.2711,3,1280,2.34375,34.6046,43,0.80475,2.5667,43,0.05969,5.4206,43,0.12606,90800,43,2111.6279,5.50514,156,214,72.89719
2019,한국외국어대학교,사립,서울,14669,17770,20430,20430,20430,694,904,76.76991,290532,198185,146.59636,3359,3407,98.59113,14669,13508,108.5949,217517171.7,148793800,146.18698,20088634.61,120192032.3,16.71378,148793800,223957858.2,66.4383,7319768.839,223957858.2,3.26836,4660742.6,223957858.2,2.08108,3310388380,68340,48439.98214,3539775,694,5100.54034,20430,339,60.26548,3443,19240,17.89501,2454269310,19919,123212.476,20.6,20430,1.00832,554.3626,694,0.79879,161.571,694,0.23281,99.4425,694,0.14328,13685308,694,19719.46397,14.18898,2020,3172,63.68221
2019,한국체육대학교,국립,서울,2322,2455,3033,3033,3033,114,163,69.93865,80252,46132,173.96167,547,547,100,2322,2270,102.29074,36903310.42,12806637.38,288.15768,2558513.67,9371850.684,27.29998,12806637.38,56605844.17,22.62423,529983.86,56605844.17,0.93627,,,,638624700,7530,84810.71713,30000,114,263.15789,3033,143,21.20979,960,2677,35.86103,236846300,3122,75863.64509,4,3033,1.31882,90.9884,114,0.79814,8.1136,114,0.07117,5.536,114,0.04856,1620948,114,14218.8421,10.08356,298,421,70.78384
2019,한국항공대학교,사립,경기,3471,3954,4442,4442,4442,165,223,73.99103,70970,68018,104.34002,828,831,99.63898,3471,3369,103.0276,91162017,39370227.8,231.55064,6572845.624,33248191.1,19.76903,39370227.8,66643270.79,59.07607,1044012.566,66643270.79,1.56656,3117098.26,66643270.79,4.67728,242072400,3885,62309.49806,814000,165,4933.33333,4442,230,19.31304,756,4231,17.86811,342751134,4479,76524.03081,4.8,4442,1.08059,61.3567,165,0.37185,59.4425,165,0.36025,4.0028,165,0.02425,15075491,165,91366.61212,17.75082,607,853,71.1606
2019,한국해양대학교,국립,부산,5741,6506,7386,7386,7386,267,347,76.94524,161310,118152,136.52752,1441,1441,100,5741,5771,99.48015,113972486,25103508.89,454.01018,4293084.62,21818419.09,19.67642,25103508.89,119509955.8,21.00537,1711974.812,119509955.8,1.43249,,,,762202500,9037.5,84337.75933,929975,267,3483.05243,7386,292,25.29452,2941,6719,43.77139,680898580,7596,89639.09689,11,7386,1.4893,168.541,267,0.63123,72.1478,267,0.27021,30.6916,267,0.11494,30061537,267,112590.0262,20.10901,925,1353,68.36659
2019,한남대학교,사립,대전,11407,12337,13389,13389,13389,412,614,67.10097,192569,157918,121.9424,2679,2679,100,11407,10795,105.66929,139687235.4,87934315.89,158.85406,15371679.87,79616830.07,19.30707,87934315.89,129845328,67.72235,1098362.988,129845328,0.8459,46000,129845328,0.03542,597744500,10473.5,57072.08669,802735,412,1948.38592,13389,233,57.46351,1690,12837,13.16506,1105646091,13031,84847.37096,15.1,13389,1.12779,268.152,412,0.65085,84.2676,412,0.20453,27.122,412,0.06583,9912142,412,24058.59708,9.29653,1396,2228,62.65709
2019,한동대학교,사립,경북,3511,3956,4325,4325,4325,150,204,73.52941,105670,52346,201.86833,731,731,100,3511,2922,120.15742,66878300.12,31302244.42,213.65337,4660766.116,25400578.02,18.34905,31302244.42,65570815.25,47.73807,3126338.571,65570815.25,4.76788,1972000,65570815.25,3.00743,246660000,3916,62987.74259,86000,150,573.33333,4325,143,30.24475,3290,4242,77.55775,294300496,4343,67764.33248,5.4,4325,1.24855,71.0938,150,0.47395,14.1301,150,0.0942,4.7957,150,0.03197,5891827,150,39278.84666,7.62279,486,711,68.35443
2019,한라대학교,사립,강원,3469,3668,3709,3709,3709,121,171,70.76023,75355,59760,126.09605,888,896,99.10714,3469,3600,96.36111,35380763.79,23827761.58,148.48547,4928036.926,23511232.58,20.96035,23827761.58,39107074.4,60.92954,196308.101,39107074.4,0.50197,1913000,39107074.4,4.89169,336600000,6603,50976.82871,53500,121,442.14876,3709,83,44.68674,626,3690,16.96476,271214999,3845,70537.06085,4.2,3709,1.13238,35.4679,121,0.29312,8.1006,121,0.06694,4.2999,121,0.03553,1292585,121,10682.52066,3.75235,546,796,68.59296
2019,한려대학교,사립,전남,370,415,449,449,449,46,76,60.52631,35482,21048,168.57658,73,316,23.10126,370,1370,27.00729,5677347.027,3737419.85,151.90551,533788,3477397.93,15.35021,3737419.85,4644457.8,80.47053,23000,4644457.8,0.49521,0,4644457.8,0,31950000,750,42600,0,46,0,449,15,29.93333,268,420,63.80952,6772000,553,12245.93128,1,449,2.22717,0,46,0,0,46,0,0,46,0,0,46,0,0,83,111,74.77477
2019,한림대학교,사립,강원,7278,8099,8759,8759,8759,301,383,78.59007,176947,113830,155.44847,1715,1719,99.7673,7278,6996,104.03087,174109929.6,62576807.26,278.23396,11194310.01,55858919.22,20.04032,62576807.26,148098696.9,42.25344,1844781.991,148098696.9,1.24564,38625710.89,148098696.9,26.08106,441716500,8262.5,53460.39334,2457644,783,3138.75351,8759,201,43.57711,2746,8526,32.20736,1122541654,8451,132829.4467,10.4,8759,1.18735,182.7092,783,0.23334,337.2021,783,0.43065,27.3631,783,0.03494,34041290,783,43475.46615,14.12656,1090,1740,62.64367
2019,한밭대학교,국립,대전,7655,8768,9285,9285,9285,272,439,61.95899,185989,139434,133.38855,1840,1847,99.621,7655,7424,103.11153,113002624.1,37530444.51,301.09588,6482576.945,34977551.86,18.53353,37530444.51,99730489.06,37.63186,1768964.85,99730489.06,1.77374,,,,1938735500,24225,80030.36119,645000,272,2371.32352,9285,178,52.16292,1292,8823,14.64354,814328921,9231,88216.76102,8.8,9285,0.94776,144.7748,272,0.53226,103.5654,272,0.38075,11.589,272,0.0426,13110779,272,48201.39338,14.56465,1085,1659,65.40084
2019,한서대학교,사립,충남,6160,6888,7447,7447,7447,268,369,72.62872,140079,111764,125.33463,1573,1575,99.87301,6160,6414,96.03991,91018831.68,58951322.69,154.39658,11670354.92,53773547.49,21.70278,58951322.69,92197034.89,63.94058,933534.411,92197034.89,1.01254,250000,92197034.89,0.27115,356701500,6406.5,55678.06134,442248,268,1650.1791,7447,151,49.31788,2098,7311,28.69648,531239928,7680,69171.86562,8,7447,1.07425,63.5703,268,0.2372,58.172,268,0.21705,22.0107,268,0.08212,9087551,268,33908.77238,9.58307,997,1445,68.99653
